"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"NPS Läti";"NPS Leedu";"NPS Soome";"NPS Eesti"
"1729036800";"16.10.2024 03:00";"5,3";"5,3";"5,3";"5,3"
"1729040400";"16.10.2024 04:00";"3,61";"3,61";"3,61";"3,61"
"1729044000";"16.10.2024 05:00";"4,04";"4,04";"3,25";"4,04"
"1729047600";"16.10.2024 06:00";"104,95";"104,95";"8,2";"104,95"
"1729051200";"16.10.2024 07:00";"194,79";"194,79";"16,92";"194,79"
"1729054800";"16.10.2024 08:00";"300,07";"300,07";"34,66";"300,07"
"1729058400";"16.10.2024 09:00";"186,94";"186,94";"34,43";"186,94"
"1729062000";"16.10.2024 10:00";"79,96";"79,96";"29,08";"79,96"
"1729065600";"16.10.2024 11:00";"26,68";"26,68";"19,46";"26,68"
"1729069200";"16.10.2024 12:00";"14,16";"14,16";"14,16";"14,16"
"1729072800";"16.10.2024 13:00";"4,99";"4,99";"4,23";"4,99"
"1729076400";"16.10.2024 14:00";"5,99";"5,99";"2,95";"5,99"
"1729080000";"16.10.2024 15:00";"8,71";"8,71";"4,13";"8,71"
"1729083600";"16.10.2024 16:00";"27,02";"27,02";"14,05";"27,02"
"1729087200";"16.10.2024 17:00";"110,19";"110,19";"16,56";"110,19"
"1729090800";"16.10.2024 18:00";"300,01";"300,01";"16,23";"300,01"
"1729094400";"16.10.2024 19:00";"300,02";"300,02";"16,06";"300,02"
"1729098000";"16.10.2024 20:00";"195,43";"195,43";"14,28";"195,43"
"1729101600";"16.10.2024 21:00";"103,42";"103,42";"6,14";"103,42"
"1729105200";"16.10.2024 22:00";"63,89";"63,89";"4,92";"63,89"
"1729108800";"16.10.2024 23:00";"25,03";"25,03";"3,01";"25,03"
"1729112400";"17.10.2024 00:00";"19,09";"19,09";"0,67";"19,09"
"1729116000";"17.10.2024 01:00";"17,04";"17,04";"0,01";"17,04"
"1729119600";"17.10.2024 02:00";"12,15";"12,15";"0";"12,15"
"1729123200";"17.10.2024 03:00";"6";"6";"0";"6"
"1729126800";"17.10.2024 04:00";"5,61";"5,61";"-0,01";"5,61"
"1729130400";"17.10.2024 05:00";"10,01";"10,01";"-0,01";"10,01"
"1729134000";"17.10.2024 06:00";"29,63";"29,63";"0";"29,63"
"1729137600";"17.10.2024 07:00";"70,32";"70,32";"2,72";"70,32"
"1729141200";"17.10.2024 08:00";"101,06";"101,06";"4,33";"101,06"
"1729144800";"17.10.2024 09:00";"92,3";"92,3";"4,77";"92,3"
"1729148400";"17.10.2024 10:00";"52,86";"52,86";"4,29";"52,86"
"1729152000";"17.10.2024 11:00";"4,03";"4,03";"4,03";"4,03"
"1729155600";"17.10.2024 12:00";"3,29";"3,29";"3,29";"3,29"
"1729159200";"17.10.2024 13:00";"2,87";"2,87";"2,87";"2,87"
"1729162800";"17.10.2024 14:00";"3,61";"3,61";"2";"3,61"
"1729166400";"17.10.2024 15:00";"5";"5";"0,05";"5"
"1729170000";"17.10.2024 16:00";"27,02";"27,02";"0";"27,02"
"1729173600";"17.10.2024 17:00";"92,27";"92,27";"0";"92,27"
"1729177200";"17.10.2024 18:00";"122,36";"122,36";"2";"122,36"
"1729180800";"17.10.2024 19:00";"99,96";"99,96";"1,99";"99,96"
"1729184400";"17.10.2024 20:00";"63,69";"63,69";"0";"63,69"
"1729188000";"17.10.2024 21:00";"5,99";"5,99";"-0,02";"5,99"
"1729191600";"17.10.2024 22:00";"0";"0";"-0,05";"0"
"1729195200";"17.10.2024 23:00";"5,99";"5,99";"-0,59";"5,99"
"1729198800";"18.10.2024 00:00";"4,09";"4,09";"-1,08";"4,09"
"1729202400";"18.10.2024 01:00";"-2";"-2";"-2";"-2"
"1729206000";"18.10.2024 02:00";"-2";"-2";"-2,01";"-2"
"1729209600";"18.10.2024 03:00";"-1,75";"-1,75";"-2,01";"-1,75"
"1729213200";"18.10.2024 04:00";"-1,28";"-1,28";"-2,01";"-1,28"
"1729216800";"18.10.2024 05:00";"-0,57";"-0,57";"-1,01";"-0,57"
"1729220400";"18.10.2024 06:00";"4,1";"4,1";"-0,11";"4,1"
"1729224000";"18.10.2024 07:00";"70,02";"70,02";"-0,01";"70,02"
"1729227600";"18.10.2024 08:00";"80,03";"80,03";"0,01";"80,03"
"1729231200";"18.10.2024 09:00";"17,91";"17,91";"3,17";"17,91"
"1729234800";"18.10.2024 10:00";"13,13";"13,13";"3,65";"13,13"
"1729238400";"18.10.2024 11:00";"13,25";"13,25";"3,61";"13,25"
"1729242000";"18.10.2024 12:00";"13,27";"13,27";"2";"13,27"
"1729245600";"18.10.2024 13:00";"13,2";"13,2";"2,63";"13,2"
"1729249200";"18.10.2024 14:00";"13,17";"13,17";"2,99";"13,17"
"1729252800";"18.10.2024 15:00";"13,17";"13,17";"4";"13,17"
"1729256400";"18.10.2024 16:00";"13,42";"13,42";"4,77";"13,42"
"1729260000";"18.10.2024 17:00";"17,94";"17,94";"6,58";"17,94"
"1729263600";"18.10.2024 18:00";"70,08";"70,08";"11,24";"70,08"
"1729267200";"18.10.2024 19:00";"70,04";"70,04";"13,57";"70,04"
"1729270800";"18.10.2024 20:00";"13,65";"13,65";"13,65";"13,65"
"1729274400";"18.10.2024 21:00";"13,09";"13,09";"13,09";"13,09"
"1729278000";"18.10.2024 22:00";"11,53";"11,53";"11,53";"11,53"
"1729281600";"18.10.2024 23:00";"9";"9";"9";"9"
"1729285200";"19.10.2024 00:00";"6,36";"6,36";"6,36";"6,36"
"1729288800";"19.10.2024 01:00";"3,78";"3,78";"3,78";"3,78"
"1729292400";"19.10.2024 02:00";"3,09";"3,09";"3,09";"3,09"
"1729296000";"19.10.2024 03:00";"2,91";"2,91";"2,91";"2,91"
"1729299600";"19.10.2024 04:00";"2,76";"2,76";"2,76";"2,76"
"1729303200";"19.10.2024 05:00";"2,76";"2,76";"2,76";"2,76"
"1729306800";"19.10.2024 06:00";"2,97";"2,97";"2,97";"2,97"
"1729310400";"19.10.2024 07:00";"6";"6";"3,6";"6"
"1729314000";"19.10.2024 08:00";"30,04";"30,04";"4,46";"30,04"
"1729317600";"19.10.2024 09:00";"5,99";"5,99";"4,99";"5,99"
"1729321200";"19.10.2024 10:00";"5";"5";"5";"5"
"1729324800";"19.10.2024 11:00";"4,96";"4,96";"4,96";"4,96"
"1729328400";"19.10.2024 12:00";"4,97";"4,97";"4,97";"4,97"
"1729332000";"19.10.2024 13:00";"4,9";"4,9";"4,9";"4,9"
"1729335600";"19.10.2024 14:00";"4,63";"4,63";"4,63";"4,63"
"1729339200";"19.10.2024 15:00";"4,91";"4,91";"4,91";"4,91"
"1729342800";"19.10.2024 16:00";"4,98";"4,98";"4,98";"4,98"
"1729346400";"19.10.2024 17:00";"27,09";"27,09";"7,93";"27,09"
"1729350000";"19.10.2024 18:00";"30,09";"30,09";"10,13";"30,09"
"1729353600";"19.10.2024 19:00";"30,04";"30,04";"10,01";"30,04"
"1729357200";"19.10.2024 20:00";"6,55";"6,55";"6,55";"6,55"
"1729360800";"19.10.2024 21:00";"4,96";"4,96";"4,96";"4,96"
"1729364400";"19.10.2024 22:00";"4,18";"4,18";"4,18";"4,18"
"1729368000";"19.10.2024 23:00";"3,29";"3,29";"3,29";"3,29"
"1729371600";"20.10.2024 00:00";"2,57";"2,57";"2,57";"2,57"
"1729375200";"20.10.2024 01:00";"2,47";"2,47";"2,47";"2,47"
"1729378800";"20.10.2024 02:00";"1,98";"1,98";"1,98";"1,98"
"1729382400";"20.10.2024 03:00";"0,96";"0,96";"0,96";"0,96"
"1729386000";"20.10.2024 04:00";"0,54";"0,54";"0,54";"0,54"
"1729389600";"20.10.2024 05:00";"1,37";"1,37";"1,37";"1,37"
"1729393200";"20.10.2024 06:00";"1,54";"1,54";"1,54";"1,54"
"1729396800";"20.10.2024 07:00";"0,55";"0,55";"0,55";"0,55"
"1729400400";"20.10.2024 08:00";"2";"2";"2";"2"
"1729404000";"20.10.2024 09:00";"2,13";"2,13";"2,13";"2,13"
"1729407600";"20.10.2024 10:00";"2,02";"2,02";"2,02";"2,02"
"1729411200";"20.10.2024 11:00";"1,86";"1,86";"1,86";"1,86"
"1729414800";"20.10.2024 12:00";"0,08";"0,08";"0,08";"0,08"
"1729418400";"20.10.2024 13:00";"0";"0";"0";"0"
"1729422000";"20.10.2024 14:00";"-0,98";"-0,98";"-0,98";"-0,98"
"1729425600";"20.10.2024 15:00";"-2,01";"-2,01";"-2,01";"-2,01"
"1729429200";"20.10.2024 16:00";"0";"0";"0";"0"
"1729432800";"20.10.2024 17:00";"2,1";"2,1";"2,1";"2,1"
"1729436400";"20.10.2024 18:00";"20,04";"20,04";"3,1";"20,04"
"1729440000";"20.10.2024 19:00";"20,01";"20,01";"3,15";"20,01"
"1729443600";"20.10.2024 20:00";"5,79";"5,79";"2,6";"5,79"
"1729447200";"20.10.2024 21:00";"0,01";"0,01";"0,01";"0,01"
"1729450800";"20.10.2024 22:00";"0";"0";"0";"0"
"1729454400";"20.10.2024 23:00";"-0,02";"-0,02";"-0,02";"-0,02"
"1729458000";"21.10.2024 00:00";"-0,01";"-0,01";"-0,8";"-0,01"
"1729461600";"21.10.2024 01:00";"-2,01";"-2,01";"-2,01";"-2,01"
"1729465200";"21.10.2024 02:00";"-2,47";"-2,47";"-2,47";"-2,47"
"1729468800";"21.10.2024 03:00";"-2,63";"-2,63";"-2,63";"-2,63"
"1729472400";"21.10.2024 04:00";"-3";"-3";"-3";"-3"
"1729476000";"21.10.2024 05:00";"-2,62";"-2,62";"-2,62";"-2,62"
"1729479600";"21.10.2024 06:00";"5,69";"5,69";"-2";"5,69"
"1729483200";"21.10.2024 07:00";"130,01";"130,01";"-0,81";"130,01"
"1729486800";"21.10.2024 08:00";"153,15";"153,15";"-0,08";"153,15"
"1729490400";"21.10.2024 09:00";"121,31";"121,31";"-0,01";"121,31"
"1729494000";"21.10.2024 10:00";"103,9";"103,9";"-0,01";"103,9"
"1729497600";"21.10.2024 11:00";"88,8";"88,8";"-0,1";"88,8"
"1729501200";"21.10.2024 12:00";"80,76";"80,76";"-0,21";"80,76"
"1729504800";"21.10.2024 13:00";"87,94";"87,94";"-0,57";"87,94"
"1729508400";"21.10.2024 14:00";"131,99";"131,99";"-0,58";"131,99"
"1729512000";"21.10.2024 15:00";"173,24";"173,24";"-0,57";"173,24"
"1729515600";"21.10.2024 16:00";"130,02";"130,02";"-0,52";"130,02"
"1729519200";"21.10.2024 17:00";"133,51";"133,51";"-0,26";"133,51"
"1729522800";"21.10.2024 18:00";"197,24";"197,24";"-0,01";"197,24"
"1729526400";"21.10.2024 19:00";"220,04";"220,04";"-0,01";"220,04"
"1729530000";"21.10.2024 20:00";"149,78";"149,78";"-0,09";"149,78"
"1729533600";"21.10.2024 21:00";"140,22";"140,22";"-0,59";"140,22"
"1729537200";"21.10.2024 22:00";"115,75";"115,75";"-0,81";"115,75"
"1729540800";"21.10.2024 23:00";"97,8";"97,8";"-1,68";"97,8"
"1729544400";"22.10.2024 00:00";"70,87";"70,87";"-2,05";"70,87"
"1729548000";"22.10.2024 01:00";"92,64";"92,64";"-1,88";"92,64"
"1729551600";"22.10.2024 02:00";"88,66";"88,66";"-1,75";"88,66"
"1729555200";"22.10.2024 03:00";"84,75";"84,75";"-1,25";"84,75"
"1729558800";"22.10.2024 04:00";"82,92";"82,92";"-1";"82,92"
"1729562400";"22.10.2024 05:00";"86,64";"86,64";"-0,54";"86,64"
"1729566000";"22.10.2024 06:00";"106,48";"106,48";"0";"106,48"
"1729569600";"22.10.2024 07:00";"168,91";"168,91";"1,91";"168,91"
"1729573200";"22.10.2024 08:00";"214,73";"214,73";"8,85";"214,73"
"1729576800";"22.10.2024 09:00";"181,85";"181,85";"12,71";"181,85"
"1729580400";"22.10.2024 10:00";"113,41";"113,41";"15,06";"113,41"
"1729584000";"22.10.2024 11:00";"130,02";"130,02";"9,92";"130,02"
"1729587600";"22.10.2024 12:00";"122,39";"122,39";"3,12";"122,39"
"1729591200";"22.10.2024 13:00";"190,01";"190,01";"3,08";"190,01"
"1729594800";"22.10.2024 14:00";"190,02";"190,02";"2,93";"190,02"
"1729598400";"22.10.2024 15:00";"190,02";"190,02";"2,6";"190,02"
"1729602000";"22.10.2024 16:00";"130,06";"130,06";"2,4";"130,06"
"1729605600";"22.10.2024 17:00";"136,57";"136,57";"2,78";"136,57"
"1729609200";"22.10.2024 18:00";"193,37";"193,37";"3,01";"193,37"
"1729612800";"22.10.2024 19:00";"211,36";"211,36";"2,91";"211,36"
"1729616400";"22.10.2024 20:00";"177,25";"177,25";"2,28";"177,25"
"1729620000";"22.10.2024 21:00";"111,59";"111,59";"0,93";"111,59"
"1729623600";"22.10.2024 22:00";"94,81";"94,81";"0,49";"94,81"
"1729627200";"22.10.2024 23:00";"95,16";"95,16";"0";"95,16"
"1729630800";"23.10.2024 00:00";"79,97";"79,97";"-0,8";"79,97"
"1729634400";"23.10.2024 01:00";"29,05";"29,05";"0";"29,05"
"1729638000";"23.10.2024 02:00";"6";"6";"-0,04";"6"
"1729641600";"23.10.2024 03:00";"5,99";"5,99";"-0,54";"5,99"
"1729645200";"23.10.2024 04:00";"5,99";"5,99";"-0,8";"5,99"
"1729648800";"23.10.2024 05:00";"6";"6";"-0,58";"6"
"1729652400";"23.10.2024 06:00";"79,98";"79,98";"0";"79,98"
"1729656000";"23.10.2024 07:00";"100,14";"100,14";"0,48";"100,14"
"1729659600";"23.10.2024 08:00";"120";"120";"4,96";"120"
"1729663200";"23.10.2024 09:00";"110,04";"110,04";"4,9";"110,04"
"1729666800";"23.10.2024 10:00";"5,8";"5,8";"2,15";"5,8"
"1729670400";"23.10.2024 11:00";"5,7";"5,7";"0,92";"5,7"
"1729674000";"23.10.2024 12:00";"5,69";"5,69";"0,01";"0,04"
"1729677600";"23.10.2024 13:00";"4,99";"4,99";"-0,01";"0,05"
"1729681200";"23.10.2024 14:00";"4,99";"4,99";"-0,06";"4,56"
"1729684800";"23.10.2024 15:00";"5,79";"5,79";"-0,11";"5,79"
"1729688400";"23.10.2024 16:00";"71,54";"71,54";"-0,01";"71,54"
"1729692000";"23.10.2024 17:00";"110,06";"110,06";"0";"110,06"
"1729695600";"23.10.2024 18:00";"114,45";"114,45";"0,8";"114,45"
"1729699200";"23.10.2024 19:00";"150,08";"150,08";"0,96";"150,08"
"1729702800";"23.10.2024 20:00";"126,93";"126,93";"0,01";"126,93"
"1729706400";"23.10.2024 21:00";"120,05";"120,05";"0";"120,05"
"1729710000";"23.10.2024 22:00";"40,81";"40,81";"0";"40,81"
"1729713600";"23.10.2024 23:00";"98,18";"98,18";"-0,09";"98,18"
"1729717200";"24.10.2024 00:00";"30,04";"30,04";"-0,81";"30,04"
"1729720800";"24.10.2024 01:00";"27";"27";"-1";"27"
"1729724400";"24.10.2024 02:00";"5,99";"5,99";"-1";"5,99"
"1729728000";"24.10.2024 03:00";"5,99";"5,99";"-0,8";"5,99"
"1729731600";"24.10.2024 04:00";"6";"6";"-0,52";"6"
"1729735200";"24.10.2024 05:00";"81,04";"81,04";"0";"81,04"
"1729738800";"24.10.2024 06:00";"102,38";"102,38";"0,84";"102,38"
"1729742400";"24.10.2024 07:00";"100,1";"100,1";"15,47";"100,1"
"1729746000";"24.10.2024 08:00";"222,08";"222,08";"27,59";"222,08"
"1729749600";"24.10.2024 09:00";"181,86";"181,86";"31,86";"181,86"
"1729753200";"24.10.2024 10:00";"116,5";"116,5";"36,97";"116,5"
"1729756800";"24.10.2024 11:00";"102,38";"102,38";"102,38";"102,38"
"1729760400";"24.10.2024 12:00";"99,19";"99,19";"99,19";"99,19"
"1729764000";"24.10.2024 13:00";"127,95";"127,95";"127,95";"127,95"
"1729767600";"24.10.2024 14:00";"147,14";"147,14";"147,14";"147,14"
"1729771200";"24.10.2024 15:00";"154,54";"154,54";"154,54";"154,54"
"1729774800";"24.10.2024 16:00";"150,01";"150,01";"150,01";"150,01"
"1729778400";"24.10.2024 17:00";"140,44";"140,44";"140,44";"140,44"
"1729782000";"24.10.2024 18:00";"236,56";"236,56";"153,54";"236,56"
"1729785600";"24.10.2024 19:00";"259,67";"259,67";"153,92";"259,67"
"1729789200";"24.10.2024 20:00";"239,21";"239,21";"59,7";"239,21"
"1729792800";"24.10.2024 21:00";"170,82";"170,82";"31";"170,82"
"1729796400";"24.10.2024 22:00";"118,9";"118,9";"35,01";"118,9"
"1729800000";"24.10.2024 23:00";"108,62";"108,62";"26,59";"108,62"
"1729803600";"25.10.2024 00:00";"127,65";"127,65";"13,27";"127,65"
"1729807200";"25.10.2024 01:00";"167,67";"167,67";"4";"167,67"
"1729810800";"25.10.2024 02:00";"80,85";"80,85";"2,42";"80,85"
"1729814400";"25.10.2024 03:00";"80,3";"80,3";"2,12";"80,3"
"1729818000";"25.10.2024 04:00";"167,67";"167,67";"2";"167,67"
"1729821600";"25.10.2024 05:00";"83,07";"83,07";"2,1";"83,07"
"1729825200";"25.10.2024 06:00";"150,01";"150,01";"5,06";"150,01"
"1729828800";"25.10.2024 07:00";"168,12";"168,12";"22,06";"168,12"
"1729832400";"25.10.2024 08:00";"250,06";"250,06";"31,32";"250,06"
"1729836000";"25.10.2024 09:00";"250,01";"250,01";"40,17";"250,01"
"1729839600";"25.10.2024 10:00";"150,07";"150,07";"34,51";"150,07"
"1729843200";"25.10.2024 11:00";"198";"198";"31,67";"198"
"1729846800";"25.10.2024 12:00";"153,73";"153,73";"28,98";"153,73"
"1729850400";"25.10.2024 13:00";"89,88";"89,88";"27,51";"89,88"
"1729854000";"25.10.2024 14:00";"80,3";"80,3";"25,31";"80,3"
"1729857600";"25.10.2024 15:00";"81,35";"81,35";"23,96";"81,35"
"1729861200";"25.10.2024 16:00";"150,04";"150,04";"22,9";"150,04"
"1729864800";"25.10.2024 17:00";"190";"190";"25,91";"190"
"1729868400";"25.10.2024 18:00";"203,79";"203,79";"24";"203,79"
"1729872000";"25.10.2024 19:00";"227,73";"227,73";"3,3";"227,73"
"1729875600";"25.10.2024 20:00";"184,36";"184,36";"3,07";"184,36"
"1729879200";"25.10.2024 21:00";"131,52";"131,52";"2,89";"131,52"
"1729882800";"25.10.2024 22:00";"112,67";"112,67";"2,94";"112,67"
"1729886400";"25.10.2024 23:00";"112,81";"112,81";"3,05";"112,81"
"1729890000";"26.10.2024 00:00";"107,58";"107,58";"3,02";"107,58"
"1729893600";"26.10.2024 01:00";"114,35";"114,35";"2,97";"114,35"
"1729897200";"26.10.2024 02:00";"108,6";"108,6";"3,15";"108,6"
"1729900800";"26.10.2024 03:00";"105,83";"105,83";"3,54";"105,83"
"1729904400";"26.10.2024 04:00";"106,52";"106,52";"3,91";"106,52"
"1729908000";"26.10.2024 05:00";"104,35";"104,35";"4,44";"104,35"
"1729911600";"26.10.2024 06:00";"105,55";"105,55";"9,69";"105,55"
"1729915200";"26.10.2024 07:00";"114,02";"114,02";"14,17";"114,02"
"1729918800";"26.10.2024 08:00";"129,85";"129,85";"19,37";"129,85"
"1729922400";"26.10.2024 09:00";"123,97";"123,97";"29,95";"123,97"
"1729926000";"26.10.2024 10:00";"116,02";"116,02";"87,48";"116,02"
"1729929600";"26.10.2024 11:00";"100,08";"100,08";"100,08";"100,08"
"1729933200";"26.10.2024 12:00";"80,42";"80,42";"71,54";"80,42"
"1729936800";"26.10.2024 13:00";"68,56";"68,56";"54,67";"68,56"
"1729940400";"26.10.2024 14:00";"63,16";"63,16";"44,97";"63,16"
"1729944000";"26.10.2024 15:00";"92,41";"92,41";"48,35";"92,41"
"1729947600";"26.10.2024 16:00";"146,05";"146,05";"64,43";"146,05"
"1729951200";"26.10.2024 17:00";"178,04";"178,04";"82,99";"178,04"
"1729954800";"26.10.2024 18:00";"156,74";"156,74";"122,71";"156,74"
"1729958400";"26.10.2024 19:00";"186,49";"186,49";"147,28";"186,49"
"1729962000";"26.10.2024 20:00";"178,09";"178,09";"73,48";"178,09"
"1729965600";"26.10.2024 21:00";"160,04";"160,04";"23,81";"160,04"
"1729969200";"26.10.2024 22:00";"124,68";"124,68";"19,46";"124,68"
"1729972800";"26.10.2024 23:00";"177,4";"177,4";"12,08";"177,4"
"1729976400";"27.10.2024 00:00";"250,01";"250,01";"4,08";"250,01"
"1729980000";"27.10.2024 01:00";"140,24";"140,24";"0,7";"140,24"
"1729983600";"27.10.2024 02:00";"84,02";"84,02";"0,01";"84,02"
"1729987200";"27.10.2024 03:00";"82,23";"82,23";"-0,05";"82,23"
"1729990800";"27.10.2024 03:00";"177,85";"177,85";"-0,11";"177,85"
"1729994400";"27.10.2024 04:00";"81,8";"81,8";"-0,48";"81,8"
"1729998000";"27.10.2024 05:00";"189,99";"189,99";"-0,81";"189,99"
"1730001600";"27.10.2024 06:00";"85,81";"85,81";"-1,01";"85,81"
"1730005200";"27.10.2024 07:00";"190";"190";"-1,63";"190"
"1730008800";"27.10.2024 08:00";"250,03";"250,03";"-1";"250,03"
"1730012400";"27.10.2024 09:00";"250,09";"250,09";"-0,8";"250,09"
"1730016000";"27.10.2024 10:00";"116,76";"116,76";"-0,54";"116,76"
"1730019600";"27.10.2024 11:00";"81,79";"81,79";"-0,48";"81,79"
"1730023200";"27.10.2024 12:00";"42,5";"42,5";"-0,11";"42,5"
"1730026800";"27.10.2024 13:00";"102,62";"102,62";"-0,09";"102,62"
"1730030400";"27.10.2024 14:00";"250,01";"250,01";"-0,08";"250,01"
"1730034000";"27.10.2024 15:00";"300";"300";"-0,07";"300"
"1730037600";"27.10.2024 16:00";"178,02";"178,02";"-0,02";"178,02"
"1730041200";"27.10.2024 17:00";"160,07";"160,07";"0";"160,07"
"1730044800";"27.10.2024 18:00";"208,5";"208,5";"0,01";"208,5"
"1730048400";"27.10.2024 19:00";"178,11";"178,11";"0,43";"178,11"
"1730052000";"27.10.2024 20:00";"121,74";"121,74";"0";"121,74"
"1730055600";"27.10.2024 21:00";"110,41";"110,41";"-0,02";"110,41"
"1730059200";"27.10.2024 22:00";"106,47";"106,47";"-0,48";"106,47"
"1730062800";"27.10.2024 23:00";"114,26";"114,26";"-1";"114,26"
"1730066400";"28.10.2024 00:00";"50,05";"50,05";"-2";"50,05"
"1730070000";"28.10.2024 01:00";"95,81";"95,81";"-2,47";"95,81"
"1730073600";"28.10.2024 02:00";"94,94";"94,94";"-2,73";"94,94"
"1730077200";"28.10.2024 03:00";"89,25";"89,25";"-3";"89,25"
"1730080800";"28.10.2024 04:00";"84,6";"84,6";"-2,96";"84,6"
"1730084400";"28.10.2024 05:00";"86,86";"86,86";"-2,1";"86,86"
"1730088000";"28.10.2024 06:00";"100,34";"100,34";"-0,81";"100,34"
"1730091600";"28.10.2024 07:00";"151,72";"151,72";"0,01";"151,72"
"1730095200";"28.10.2024 08:00";"185,88";"185,88";"2,18";"185,88"
"1730098800";"28.10.2024 09:00";"126,32";"126,32";"8,9";"126,32"
"1730102400";"28.10.2024 10:00";"115,15";"115,15";"9,08";"115,15"
"1730106000";"28.10.2024 11:00";"97,86";"97,86";"6,95";"97,86"
"1730109600";"28.10.2024 12:00";"98,61";"98,61";"3,02";"98,61"
"1730113200";"28.10.2024 13:00";"95,2";"95,2";"2,9";"95,2"
"1730116800";"28.10.2024 14:00";"101,64";"101,64";"4,91";"101,64"
"1730120400";"28.10.2024 15:00";"114,32";"114,32";"9,39";"114,32"
"1730124000";"28.10.2024 16:00";"130,32";"130,32";"4,34";"130,32"
"1730127600";"28.10.2024 17:00";"220,07";"220,07";"5,78";"220,07"
"1730131200";"28.10.2024 18:00";"185,03";"185,03";"14,99";"185,03"
"1730134800";"28.10.2024 19:00";"185";"185";"10,37";"185"
"1730138400";"28.10.2024 20:00";"118,79";"118,79";"2,99";"118,79"
"1730142000";"28.10.2024 21:00";"127,28";"127,28";"2,41";"127,28"
"1730145600";"28.10.2024 22:00";"98,99";"98,99";"2,19";"98,99"
"1730149200";"28.10.2024 23:00";"110,08";"110,08";"2,1";"110,08"
"1730152800";"29.10.2024 00:00";"102,55";"102,55";"1,99";"102,55"
"1730156400";"29.10.2024 01:00";"101,21";"101,21";"2,17";"101,21"
"1730160000";"29.10.2024 02:00";"99,9";"99,9";"2,13";"99,9"
"1730163600";"29.10.2024 03:00";"96,46";"96,46";"2,15";"96,46"
"1730167200";"29.10.2024 04:00";"98,17";"98,17";"2,38";"98,17"
"1730170800";"29.10.2024 05:00";"97,62";"97,62";"2,87";"97,62"
"1730174400";"29.10.2024 06:00";"113,59";"113,59";"7,51";"113,59"
"1730178000";"29.10.2024 07:00";"127,82";"127,82";"25,23";"127,82"
"1730181600";"29.10.2024 08:00";"157,73";"157,73";"155,45";"157,73"
"1730185200";"29.10.2024 09:00";"151,7";"151,7";"151,32";"151,7"
"1730188800";"29.10.2024 10:00";"139,92";"139,92";"129,69";"139,92"
"1730192400";"29.10.2024 11:00";"250";"250";"120,7";"250"
"1730196000";"29.10.2024 12:00";"170,69";"170,69";"112,97";"170,69"
"1730199600";"29.10.2024 13:00";"208,41";"208,41";"105,45";"208,41"
"1730203200";"29.10.2024 14:00";"300,02";"300,02";"50,13";"300,02"
"1730206800";"29.10.2024 15:00";"300,08";"300,08";"30,06";"300,08"
"1730210400";"29.10.2024 16:00";"289,99";"289,99";"23,27";"289,99"
"1730214000";"29.10.2024 17:00";"212,72";"212,72";"9";"212,72"
"1730217600";"29.10.2024 18:00";"285,8";"285,8";"1,87";"285,8"
"1730221200";"29.10.2024 19:00";"255,59";"255,59";"1,09";"255,59"
"1730224800";"29.10.2024 20:00";"198,93";"198,93";"0,67";"198,93"
"1730228400";"29.10.2024 21:00";"137,22";"137,22";"-0,01";"137,22"
"1730232000";"29.10.2024 22:00";"105,32";"105,32";"-0,11";"105,32"
"1730235600";"29.10.2024 23:00";"5,7";"5,7";"-0,81";"5,7"
"1730239200";"30.10.2024 00:00";"0";"0";"-2";"0"
"1730242800";"30.10.2024 01:00";"0,01";"0,01";"-1,95";"0,01"
"1730246400";"30.10.2024 02:00";"0";"0";"-2,01";"0"
"1730250000";"30.10.2024 03:00";"-0,01";"-0,01";"-2,2";"-0,01"
"1730253600";"30.10.2024 04:00";"-0,01";"-0,01";"-2,29";"-0,01"
"1730257200";"30.10.2024 05:00";"-0,01";"-0,01";"-1,75";"-0,01"
"1730260800";"30.10.2024 06:00";"-0,01";"-0,01";"-0,67";"-0,01"
"1730264400";"30.10.2024 07:00";"0,04";"0,04";"0";"0,04"
"1730268000";"30.10.2024 08:00";"10,01";"10,01";"2";"10,01"
"1730271600";"30.10.2024 09:00";"79,94";"79,94";"5,13";"79,94"
"1730275200";"30.10.2024 10:00";"14,15";"14,15";"3,69";"14,15"
"1730278800";"30.10.2024 11:00";"6";"6";"3,18";"6"
"1730282400";"30.10.2024 12:00";"6";"6";"3,03";"6"
"1730286000";"30.10.2024 13:00";"12,08";"12,08";"1,96";"12,08"
"1730289600";"30.10.2024 14:00";"14,19";"14,19";"1,59";"14,19"
"1730293200";"30.10.2024 15:00";"27,08";"27,08";"1,92";"27,08"
"1730296800";"30.10.2024 16:00";"7,92";"7,92";"2,06";"7,92"
"1730300400";"30.10.2024 17:00";"43,88";"43,88";"3,12";"43,88"
